datetime_UTC,water_level_filtered
2022-02-14 08:15:00,0.8377
2022-02-14 08:30:00,0.8627
2022-02-14 08:45:00,0.8877
2022-02-14 09:00:00,0.9127
2022-02-14 09:15:00,0.8752
2022-02-14 09:30:00,0.8377
2022-02-14 09:45:00,0.8002
2022-02-14 10:00:00,0.7627
2022-02-14 10:15:00,0.6727
2022-02-14 10:30:00,0.5827
2022-02-14 10:45:00,0.4927
2022-02-14 11:00:00,0.4027
2022-02-14 11:15:00,0.3202
2022-02-14 11:30:00,0.2377
2022-02-14 11:45:00,0.1552
2022-02-14 12:00:00,0.0727
2022-02-14 12:15:00,0.0202
2022-02-14 12:30:00,-0.0323
2022-02-14 12:45:00,-0.0848
2022-02-14 13:00:00,-0.1373
2022-02-14 13:15:00,-0.1723
2022-02-14 13:30:00,-0.2073
2022-02-14 13:45:00,-0.2423
2022-02-14 14:00:00,-0.2773
2022-02-14 14:15:00,-0.2723
2022-02-14 14:30:00,-0.2673
2022-02-14 14:45:00,-0.2623
2022-02-14 15:00:00,-0.2573
2022-02-14 15:15:00,-0.1873
2022-02-14 15:30:00,-0.1173
2022-02-14 15:45:00,-0.0473
2022-02-14 16:00:00,0.0227
2022-02-14 16:15:00,0.1152
2022-02-14 16:30:00,0.2077
2022-02-14 16:45:00,0.3002
2022-02-14 17:00:00,0.3927
2022-02-14 17:15:00,0.4577
2022-02-14 17:30:00,0.5227
2022-02-14 17:45:00,0.5877
2022-02-14 18:00:00,0.6527
2022-02-14 18:15:00,0.7002
2022-02-14 18:30:00,0.7477
2022-02-14 18:45:00,0.7952
2022-02-14 19:00:00,0.8427
2022-02-14 19:15:00,0.8752
2022-02-14 19:30:00,0.9077
2022-02-14 19:45:00,0.9402
2022-02-14 20:00:00,0.9727
2022-02-14 20:15:00,0.9727
2022-02-14 20:30:00,0.9727
2022-02-14 20:45:00,0.9727
2022-02-14 21:00:00,0.9727
2022-02-14 21:15:00,0.9302
2022-02-14 21:30:00,0.8877
2022-02-14 21:45:00,0.8452
2022-02-14 22:00:00,0.8027
2022-02-14 22:15:00,0.7227
2022-02-14 22:30:00,0.6427
2022-02-14 22:45:00,0.5627
2022-02-14 23:00:00,0.4827
2022-02-14 23:15:00,0.4052
2022-02-14 23:30:00,0.3277
2022-02-14 23:45:00,0.2502
2022-02-15 00:00:00,0.1727
2022-02-15 00:15:00,0.1027
2022-02-15 00:30:00,0.0327
2022-02-15 00:45:00,-0.0373
2022-02-15 01:00:00,-0.1073
2022-02-15 01:15:00,-0.1673
2022-02-15 01:30:00,-0.2273
2022-02-15 01:45:00,-0.2873
2022-02-15 02:00:00,-0.3473
2022-02-15 02:15:00,-0.3773
2022-02-15 02:30:00,-0.4073
2022-02-15 02:45:00,-0.4373
2022-02-15 03:00:00,-0.4673
2022-02-15 03:15:00,-0.4248
2022-02-15 03:30:00,-0.3823
2022-02-15 03:45:00,-0.3398
2022-02-15 04:00:00,-0.2973
2022-02-15 04:15:00,-0.1973
2022-02-15 04:30:00,-0.0973
2022-02-15 04:45:00,0.0027
2022-02-15 05:00:00,0.1027
2022-02-15 05:15:00,0.1877
2022-02-15 05:30:00,0.2727
2022-02-15 05:45:00,0.3577
2022-02-15 06:00:00,0.4427
2022-02-15 06:15:00,0.4927
2022-02-15 06:30:00,0.5427
2022-02-15 06:45:00,0.5927
2022-02-15 07:00:00,0.6427
2022-02-15 07:15:00,0.6777
2022-02-15 07:30:00,0.7127
2022-02-15 07:45:00,0.7477
2022-02-15 08:00:00,0.7827
2022-02-15 08:15:00,0.7902
2022-02-15 08:30:00,0.7977
2022-02-15 08:45:00,0.8052
2022-02-15 09:00:00,0.8127
2022-02-15 09:15:00,0.7727
2022-02-15 09:30:00,0.7327
2022-02-15 09:45:00,0.6927
2022-02-15 10:00:00,0.6527
2022-02-15 10:15:00,0.5677
2022-02-15 10:30:00,0.4827
2022-02-15 10:45:00,0.3977
2022-02-15 11:00:00,0.3127
2022-02-15 11:15:00,0.2152
2022-02-15 11:30:00,0.1177
2022-02-15 11:45:00,0.0202
2022-02-15 12:00:00,-0.0773
2022-02-15 12:15:00,-0.1748
2022-02-15 12:30:00,-0.2723
2022-02-15 12:45:00,-0.3698
2022-02-15 13:00:00,-0.4673
2022-02-15 13:15:00,-0.5373
2022-02-15 13:30:00,-0.6073
2022-02-15 13:45:00,-0.6773
2022-02-15 14:00:00,-0.7473
2022-02-15 14:15:00,-0.7748
2022-02-15 14:30:00,-0.8023
2022-02-15 14:45:00,-0.8298
2022-02-15 15:00:00,-0.8573
2022-02-15 15:15:00,-0.8123
2022-02-15 15:30:00,-0.7673
2022-02-15 15:45:00,-0.7223
2022-02-15 16:00:00,-0.6773
2022-02-15 16:15:00,-0.5448
2022-02-15 16:30:00,-0.4123
2022-02-15 16:45:00,-0.2798
2022-02-15 17:00:00,-0.1473
2022-02-15 17:15:00,-0.0323
2022-02-15 17:30:00,0.0827
2022-02-15 17:45:00,0.1977
2022-02-15 18:00:00,0.3127
2022-02-15 18:15:00,0.3777
2022-02-15 18:30:00,0.4427
2022-02-15 18:45:00,0.5077
2022-02-15 19:00:00,0.5727
2022-02-15 19:15:00,0.6277
2022-02-15 19:30:00,0.6827
2022-02-15 19:45:00,0.7377
2022-02-15 20:00:00,0.7927
2022-02-15 20:15:00,0.8352
2022-02-15 20:30:00,0.8777
2022-02-15 20:45:00,0.9202
2022-02-15 21:00:00,0.9627
2022-02-15 21:15:00,0.9602
2022-02-15 21:30:00,0.9577
2022-02-15 21:45:00,0.9552
2022-02-15 22:00:00,0.9527
2022-02-15 22:15:00,0.8877
2022-02-15 22:30:00,0.8227
2022-02-15 22:45:00,0.7577
2022-02-15 23:00:00,0.6927
2022-02-15 23:15:00,0.6002
2022-02-15 23:30:00,0.5077
2022-02-15 23:45:00,0.4152
2022-02-16 00:00:00,0.3227
2022-02-16 00:15:00,0.2327
2022-02-16 00:30:00,0.1427
2022-02-16 00:45:00,0.0527
2022-02-16 01:00:00,-0.0373
2022-02-16 01:15:00,-0.1123
2022-02-16 01:30:00,-0.1873
2022-02-16 01:45:00,-0.2623
2022-02-16 02:00:00,-0.3373
2022-02-16 02:15:00,-0.3898
2022-02-16 02:30:00,-0.4423
2022-02-16 02:45:00,-0.4948
2022-02-16 03:00:00,-0.5473
2022-02-16 03:15:00,-0.5498
2022-02-16 03:30:00,-0.5523
2022-02-16 03:45:00,-0.5548
2022-02-16 04:00:00,-0.5573
2022-02-16 04:15:00,-0.4673
2022-02-16 04:30:00,-0.3773
2022-02-16 04:45:00,-0.2873
2022-02-16 05:00:00,-0.1973
2022-02-16 05:15:00,-0.0823
2022-02-16 05:30:00,0.0327
2022-02-16 05:45:00,0.1477
2022-02-16 06:00:00,0.2627
2022-02-16 06:15:00,0.3202
2022-02-16 06:30:00,0.3777
2022-02-16 06:45:00,0.4352
2022-02-16 07:00:00,0.4927
2022-02-16 07:15:00,0.5352
2022-02-16 07:30:00,0.5777
2022-02-16 07:45:00,0.6202
2022-02-16 08:00:00,0.6627
2022-02-16 08:15:00,0.7052
2022-02-16 08:30:00,0.7477
2022-02-16 08:45:00,0.7902
2022-02-16 09:00:00,0.8327
2022-02-16 09:15:00,0.8477
2022-02-16 09:30:00,0.8627
2022-02-16 09:45:00,0.8777
2022-02-16 10:00:00,0.8927
2022-02-16 10:15:00,0.8527
2022-02-16 10:30:00,0.8127
2022-02-16 10:45:00,0.7727
2022-02-16 11:00:00,0.7327
2022-02-16 11:15:00,0.6452
2022-02-16 11:30:00,0.5577
2022-02-16 11:45:00,0.4702
2022-02-16 12:00:00,0.3827
2022-02-16 12:15:00,0.2902
2022-02-16 12:30:00,0.1977
2022-02-16 12:45:00,0.1052
2022-02-16 13:00:00,0.0127
2022-02-16 13:15:00,-0.0573
2022-02-16 13:30:00,-0.1273
2022-02-16 13:45:00,-0.1973
2022-02-16 14:00:00,-0.2673
2022-02-16 14:15:00,-0.3098
2022-02-16 14:30:00,-0.3523
2022-02-16 14:45:00,-0.3948
2022-02-16 15:00:00,-0.4373
2022-02-16 15:15:00,-0.4398
2022-02-16 15:30:00,-0.4423
2022-02-16 15:45:00,-0.4448
2022-02-16 16:00:00,-0.4473
2022-02-16 16:15:00,-0.3723
2022-02-16 16:30:00,-0.2973
2022-02-16 16:45:00,-0.2223
2022-02-16 17:00:00,-0.1473
2022-02-16 17:15:00,-0.0273
2022-02-16 17:30:00,0.0927
2022-02-16 17:45:00,0.2127
2022-02-16 18:00:00,0.3327
2022-02-16 18:15:00,0.4102
2022-02-16 18:30:00,0.4877
2022-02-16 18:45:00,0.5652
2022-02-16 19:00:00,0.6427
2022-02-16 19:15:00,0.6852
2022-02-16 19:30:00,0.7277
2022-02-16 19:45:00,0.7702
2022-02-16 20:00:00,0.8127
2022-02-16 20:15:00,0.8527
2022-02-16 20:30:00,0.8927
2022-02-16 20:45:00,0.9327
2022-02-16 21:00:00,0.9727
2022-02-16 21:15:00,0.9952
2022-02-16 21:30:00,1.0177
2022-02-16 21:45:00,1.0402
2022-02-16 22:00:00,1.0627
2022-02-16 22:15:00,1.0352
2022-02-16 22:30:00,1.0077
2022-02-16 22:45:00,0.9802
2022-02-16 23:00:00,0.9527
2022-02-16 23:15:00,0.8752
2022-02-16 23:30:00,0.7977
2022-02-16 23:45:00,0.7202
2022-02-17 00:00:00,0.6427
2022-02-17 00:15:00,0.5252
2022-02-17 00:30:00,0.4077
2022-02-17 00:45:00,0.2902
2022-02-17 01:00:00,0.1727
2022-02-17 01:15:00,0.0727
2022-02-17 01:30:00,-0.0273
2022-02-17 01:45:00,-0.1273
2022-02-17 02:00:00,-0.2273
2022-02-17 02:15:00,-0.2798
2022-02-17 02:30:00,-0.3323
2022-02-17 02:45:00,-0.3848
2022-02-17 03:00:00,-0.4373
2022-02-17 03:15:00,-0.4248
2022-02-17 03:30:00,-0.4123
2022-02-17 03:45:00,-0.3998
2022-02-17 04:00:00,-0.3873
2022-02-17 04:15:00,-0.2773
2022-02-17 04:30:00,-0.1673
2022-02-17 04:45:00,-0.0573
2022-02-17 05:00:00,0.0527
2022-02-17 05:15:00,0.1952
2022-02-17 05:30:00,0.3377
2022-02-17 05:45:00,0.4802
2022-02-17 06:00:00,0.6227
2022-02-17 06:15:00,0.6977
2022-02-17 06:30:00,0.7727
2022-02-17 06:45:00,0.8477
2022-02-17 07:00:00,0.9227
2022-02-17 07:15:00,0.9727
2022-02-17 07:30:00,1.0227
2022-02-17 07:45:00,1.0727
2022-02-17 08:00:00,1.1227
2022-02-17 08:15:00,1.1852
2022-02-17 08:30:00,1.2477
2022-02-17 08:45:00,1.3102
2022-02-17 09:00:00,1.3727
2022-02-17 09:15:00,1.3952
2022-02-17 09:30:00,1.4177
2022-02-17 09:45:00,1.4402
2022-02-17 10:00:00,1.4627
2022-02-17 10:15:00,1.4152
2022-02-17 10:30:00,1.3677
2022-02-17 10:45:00,1.3202
2022-02-17 11:00:00,1.2727
2022-02-17 11:15:00,1.1877
2022-02-17 11:30:00,1.1027
2022-02-17 11:45:00,1.0177
2022-02-17 12:00:00,0.9327
2022-02-17 12:15:00,0.8427
2022-02-17 12:30:00,0.7527
2022-02-17 12:45:00,0.6627
2022-02-17 13:00:00,0.5727
2022-02-17 13:15:00,0.4827
2022-02-17 13:30:00,0.3927
2022-02-17 13:45:00,0.3027
2022-02-17 14:00:00,0.2127
2022-02-17 14:15:00,0.1452
2022-02-17 14:30:00,0.0777
2022-02-17 14:45:00,0.0102
2022-02-17 15:00:00,-0.0573
2022-02-17 15:15:00,-0.0823
2022-02-17 15:30:00,-0.1073
2022-02-17 15:45:00,-0.1323
2022-02-17 16:00:00,-0.1573
2022-02-17 16:15:00,-0.1073
2022-02-17 16:30:00,-0.0573
2022-02-17 16:45:00,-0.0073
2022-02-17 17:00:00,0.0427
2022-02-17 17:15:00,0.1727
2022-02-17 17:30:00,0.3027
2022-02-17 17:45:00,0.4327
2022-02-17 18:00:00,0.5627
2022-02-17 18:15:00,0.6627
2022-02-17 18:30:00,0.7627
2022-02-17 18:45:00,0.8627
2022-02-17 19:00:00,0.9627
2022-02-17 19:15:00,1.0077
2022-02-17 19:30:00,1.0527
2022-02-17 19:45:00,1.0977
2022-02-17 20:00:00,1.1427
2022-02-17 20:15:00,1.1952
2022-02-17 20:30:00,1.2477
2022-02-17 20:45:00,1.3002
2022-02-17 21:00:00,1.3527
2022-02-17 21:15:00,1.3927
2022-02-17 21:30:00,1.4327
2022-02-17 21:45:00,1.4727
2022-02-17 22:00:00,1.5127
2022-02-17 22:15:00,1.4727
2022-02-17 22:30:00,1.4327
2022-02-17 22:45:00,1.3927
2022-02-17 23:00:00,1.3527
2022-02-17 23:15:00,1.2327
2022-02-17 23:30:00,1.1127
2022-02-17 23:45:00,0.9927
2022-02-18 00:00:00,0.8727
2022-02-18 00:15:00,0.7577
2022-02-18 00:30:00,0.6427
2022-02-18 00:45:00,0.5277
2022-02-18 01:00:00,0.4127
2022-02-18 01:15:00,0.3202
2022-02-18 01:30:00,0.2277
2022-02-18 01:45:00,0.1352
2022-02-18 02:00:00,0.0427
2022-02-18 02:15:00,-0.0598
2022-02-18 02:30:00,-0.1623
2022-02-18 02:45:00,-0.2648
2022-02-18 03:00:00,-0.3673
2022-02-18 03:15:00,-0.4448
2022-02-18 03:30:00,-0.5223
2022-02-18 03:45:00,-0.5998
2022-02-18 04:00:00,-0.6773
2022-02-18 04:15:00,-0.7023
2022-02-18 04:30:00,-0.7273
2022-02-18 04:45:00,-0.7523
2022-02-18 05:00:00,-0.7773
2022-02-18 05:15:00,-0.6948
2022-02-18 05:30:00,-0.6123
2022-02-18 05:45:00,-0.5298
2022-02-18 06:00:00,-0.4473
2022-02-18 06:15:00,-0.3048
2022-02-18 06:30:00,-0.1623
2022-02-18 06:45:00,-0.0198
2022-02-18 07:00:00,0.1227
2022-02-18 07:15:00,0.1952
2022-02-18 07:30:00,0.2677
2022-02-18 07:45:00,0.3402
2022-02-18 08:00:00,0.4127
2022-02-18 08:15:00,0.4377
2022-02-18 08:30:00,0.4627
2022-02-18 08:45:00,0.4877
2022-02-18 09:00:00,0.5127
2022-02-18 09:15:00,0.5402
2022-02-18 09:30:00,0.5677
2022-02-18 09:45:00,0.5952
2022-02-18 10:00:00,0.6227
2022-02-18 10:15:00,0.6327
2022-02-18 10:30:00,0.6427
2022-02-18 10:45:00,0.6527
2022-02-18 11:00:00,0.6627
2022-02-18 11:15:00,0.6377
2022-02-18 11:30:00,0.6127
2022-02-18 11:45:00,0.5877
2022-02-18 12:00:00,0.5627
2022-02-18 12:15:00,0.4702
2022-02-18 12:30:00,0.3777
2022-02-18 12:45:00,0.2852
2022-02-18 13:00:00,0.1927
2022-02-18 13:15:00,0.0327
2022-02-18 13:30:00,-0.1273
2022-02-18 13:45:00,-0.2873
2022-02-18 14:00:00,-0.4473
2022-02-18 14:15:00,-0.5698
2022-02-18 14:30:00,-0.6923
2022-02-18 14:45:00,-0.8148
2022-02-18 15:00:00,-0.9373
2022-02-18 15:15:00,-0.9798
2022-02-18 15:30:00,-1.0223
2022-02-18 15:45:00,-1.0648
2022-02-18 16:00:00,-1.1073
2022-02-18 16:15:00,-1.0898
2022-02-18 16:30:00,-1.0723
2022-02-18 16:45:00,-1.0548
2022-02-18 17:00:00,-1.0373
2022-02-18 17:15:00,-0.8973
2022-02-18 17:30:00,-0.7573
2022-02-18 17:45:00,-0.6173
2022-02-18 18:00:00,-0.4773
2022-02-18 18:15:00,-0.2923
2022-02-18 18:30:00,-0.1073
2022-02-18 18:45:00,0.0777
2022-02-18 19:00:00,0.2627
2022-02-18 19:15:00,0.3677
2022-02-18 19:30:00,0.4727
2022-02-18 19:45:00,0.5777
2022-02-18 20:00:00,0.6827
2022-02-18 20:15:00,0.7402
2022-02-18 20:30:00,0.7977
2022-02-18 20:45:00,0.8552
2022-02-18 21:00:00,0.9127
2022-02-18 21:15:00,0.9877
2022-02-18 21:30:00,1.0627
2022-02-18 21:45:00,1.1377
2022-02-18 22:00:00,1.2127
2022-02-18 22:15:00,1.2777
2022-02-18 22:30:00,1.3427
2022-02-18 22:45:00,1.4077
2022-02-18 23:00:00,1.4727
2022-02-18 23:15:00,1.4427
2022-02-18 23:30:00,1.4127
2022-02-18 23:45:00,1.3827
2022-02-19 00:00:00,1.3527
2022-02-19 00:15:00,1.2702
2022-02-19 00:30:00,1.1877
2022-02-19 00:45:00,1.1052
2022-02-19 01:00:00,1.0227
2022-02-19 01:15:00,0.9252
2022-02-19 01:30:00,0.8277
2022-02-19 01:45:00,0.7302
2022-02-19 02:00:00,0.6327
2022-02-19 02:15:00,0.5277
2022-02-19 02:30:00,0.4227
2022-02-19 02:45:00,0.3177
2022-02-19 03:00:00,0.2127
2022-02-19 03:15:00,0.1102
2022-02-19 03:30:00,0.0077
2022-02-19 03:45:00,-0.0948
2022-02-19 04:00:00,-0.1973
2022-02-19 04:15:00,-0.2698
2022-02-19 04:30:00,-0.3423
2022-02-19 04:45:00,-0.4148
2022-02-19 05:00:00,-0.4873
2022-02-19 05:15:00,-0.4598
2022-02-19 05:30:00,-0.4323
2022-02-19 05:45:00,-0.4048
2022-02-19 06:00:00,-0.3773
2022-02-19 06:15:00,-0.2523
2022-02-19 06:30:00,-0.1273
2022-02-19 06:45:00,-0.0023
2022-02-19 07:00:00,0.1227
2022-02-19 07:15:00,0.2377
2022-02-19 07:30:00,0.3527
2022-02-19 07:45:00,0.4677
2022-02-19 08:00:00,0.5827
2022-02-19 08:15:00,0.6402
2022-02-19 08:30:00,0.6977
2022-02-19 08:45:00,0.7552
2022-02-19 09:00:00,0.8127
2022-02-19 09:15:00,0.8477
2022-02-19 09:30:00,0.8827
2022-02-19 09:45:00,0.9177
2022-02-19 10:00:00,0.9527
2022-02-19 10:15:00,0.9652
2022-02-19 10:30:00,0.9777
2022-02-19 10:45:00,0.9902
2022-02-19 11:00:00,1.0027
2022-02-19 11:15:00,0.9802
2022-02-19 11:30:00,0.9577
2022-02-19 11:45:00,0.9352
2022-02-19 12:00:00,0.9127
2022-02-19 12:15:00,0.8452
2022-02-19 12:30:00,0.7777
2022-02-19 12:45:00,0.7102
2022-02-19 13:00:00,0.6427
2022-02-19 13:15:00,0.5427
2022-02-19 13:30:00,0.4427
2022-02-19 13:45:00,0.3427
2022-02-19 14:00:00,0.2427
2022-02-19 14:15:00,0.1452
2022-02-19 14:30:00,0.0477
2022-02-19 14:45:00,-0.0498
2022-02-19 15:00:00,-0.1473
2022-02-19 15:15:00,-0.2298
2022-02-19 15:30:00,-0.3123
2022-02-19 15:45:00,-0.3948
2022-02-19 16:00:00,-0.4773
2022-02-19 16:15:00,-0.5273
2022-02-19 16:30:00,-0.5773
2022-02-19 16:45:00,-0.6273
2022-02-19 17:00:00,-0.6773
2022-02-19 17:15:00,-0.6473
2022-02-19 17:30:00,-0.6173
2022-02-19 17:45:00,-0.5873
2022-02-19 18:00:00,-0.5573
2022-02-19 18:15:00,-0.3973
2022-02-19 18:30:00,-0.2373
2022-02-19 18:45:00,-0.0773
2022-02-19 19:00:00,0.0827
2022-02-19 19:15:00,0.2277
2022-02-19 19:30:00,0.3727
2022-02-19 19:45:00,0.5177
2022-02-19 20:00:00,0.6627
2022-02-19 20:15:00,0.7077
2022-02-19 20:30:00,0.7527
2022-02-19 20:45:00,0.7977
2022-02-19 21:00:00,0.8427
2022-02-19 21:15:00,0.8852
2022-02-19 21:30:00,0.9277
2022-02-19 21:45:00,0.9702
2022-02-19 22:00:00,1.0127
2022-02-19 22:15:00,1.0727
2022-02-19 22:30:00,1.1327
2022-02-19 22:45:00,1.1927
2022-02-19 23:00:00,1.2527
2022-02-19 23:15:00,1.2427
2022-02-19 23:30:00,1.2327
2022-02-19 23:45:00,1.2227
2022-02-20 00:00:00,1.2127
2022-02-20 00:15:00,1.0852
2022-02-20 00:30:00,0.9577
2022-02-20 00:45:00,0.8302
2022-02-20 01:00:00,0.7027
2022-02-20 01:15:00,0.5602
2022-02-20 01:30:00,0.4177
2022-02-20 01:45:00,0.2752
2022-02-20 02:00:00,0.1327
2022-02-20 02:15:00,0.0277
2022-02-20 02:30:00,-0.0773
2022-02-20 02:45:00,-0.1823
2022-02-20 03:00:00,-0.2873
2022-02-20 03:15:00,-0.3973
2022-02-20 03:30:00,-0.5073
2022-02-20 03:45:00,-0.6173
2022-02-20 04:00:00,-0.7273
2022-02-20 04:15:00,-0.8223
2022-02-20 04:30:00,-0.9173
2022-02-20 04:45:00,-1.0123
2022-02-20 05:00:00,-1.1073
2022-02-20 05:15:00,-1.1598
2022-02-20 05:30:00,-1.2123
2022-02-20 05:45:00,-1.2648
2022-03-08 13:15:00,-0.6073
2022-03-08 13:30:00,-0.3773
2022-03-08 13:45:00,-0.1473
2022-03-08 14:00:00,0.0827
2022-03-08 14:15:00,0.0877
2022-03-08 14:30:00,0.0927
2022-03-08 14:45:00,0.0977
2022-03-08 15:00:00,0.1027
2022-03-08 15:15:00,-0.0148
2022-03-08 15:30:00,-0.1323
2022-03-08 15:45:00,-0.2498
2022-03-08 16:00:00,-0.3673
2022-03-08 16:15:00,-0.4423
2022-03-08 16:30:00,-0.5173
2022-03-08 16:45:00,-0.5923
2022-03-08 17:00:00,-0.6673
2022-03-08 17:15:00,-0.7148
2022-03-08 17:30:00,-0.7623
2022-03-08 17:45:00,-0.8098
2022-03-08 18:00:00,-0.8573
2022-03-08 18:15:00,-0.8773
2022-03-08 18:30:00,-0.8973
2022-03-08 18:45:00,-0.9173
2022-03-08 19:00:00,-0.9373
2022-03-08 19:15:00,-0.8998
2022-03-08 19:30:00,-0.8623
2022-03-08 19:45:00,-0.8248
2022-03-08 20:00:00,-0.7873
2022-03-08 20:15:00,-0.6823
2022-03-08 20:30:00,-0.5773
2022-03-08 20:45:00,-0.4723
2022-03-08 21:00:00,-0.3673
2022-03-08 21:15:00,-0.2873
2022-03-08 21:30:00,-0.2073
2022-03-08 21:45:00,-0.1273
2022-03-08 22:00:00,-0.0473
2022-03-08 22:15:00,-0.0173
2022-03-08 22:30:00,0.0127
2022-03-08 22:45:00,0.0427
2022-03-08 23:00:00,0.0727
2022-03-08 23:15:00,0.1127
2022-03-08 23:30:00,0.1527
2022-03-08 23:45:00,0.1927
2022-03-09 00:00:00,0.2327
2022-03-09 00:15:00,0.2752
2022-03-09 00:30:00,0.3177
2022-03-09 00:45:00,0.3602
2022-03-09 01:00:00,0.4027
2022-03-09 01:15:00,0.3952
2022-03-09 01:30:00,0.3877
2022-03-09 01:45:00,0.3802
2022-03-09 02:00:00,0.3727
2022-03-09 02:15:00,0.3152
2022-03-09 02:30:00,0.2577
2022-03-09 02:45:00,0.2002
2022-03-09 03:00:00,0.1427
2022-03-09 03:15:00,0.0652
2022-03-09 03:30:00,-0.0123
2022-03-09 03:45:00,-0.0898
2022-03-09 04:00:00,-0.1673
2022-03-09 04:15:00,-0.2473
2022-03-09 04:30:00,-0.3273
2022-03-09 04:45:00,-0.4073
2022-03-09 05:00:00,-0.4873
2022-03-09 05:15:00,-0.5448
2022-03-09 05:30:00,-0.6023
2022-03-09 05:45:00,-0.6598
2022-03-09 06:00:00,-0.7173
2022-03-09 06:15:00,-0.7498
2022-03-09 06:30:00,-0.7823
2022-03-09 06:45:00,-0.8148
2022-03-09 07:00:00,-0.8473
2022-03-09 07:15:00,-0.8298
2022-03-09 07:30:00,-0.8123
2022-03-09 07:45:00,-0.7948
2022-03-09 08:00:00,-0.7773
2022-03-09 08:15:00,-0.6973
2022-03-09 08:30:00,-0.6173
2022-03-09 08:45:00,-0.5373
2022-03-09 09:00:00,-0.4573
2022-03-09 09:15:00,-0.3673
2022-03-09 09:30:00,-0.2773
2022-03-09 09:45:00,-0.1873
2022-03-09 10:00:00,-0.0973
2022-03-09 10:15:00,-0.0498
2022-03-09 10:30:00,-0.0023
2022-03-09 10:45:00,0.0452
2022-03-09 11:00:00,0.0927
2022-03-09 11:15:00,0.1402
2022-03-09 11:30:00,0.1877
2022-03-09 11:45:00,0.2352
2022-03-09 12:00:00,0.2827
2022-03-09 12:15:00,0.3452
2022-03-09 12:30:00,0.4077
2022-03-09 12:45:00,0.4702
2022-03-09 13:00:00,0.5327
2022-03-09 13:15:00,0.5602
2022-03-09 13:30:00,0.5877
2022-03-09 13:45:00,0.6152
2022-03-09 14:00:00,0.6427
2022-03-09 14:15:00,0.6177
2022-03-09 14:30:00,0.5927
2022-03-09 14:45:00,0.5677
2022-03-09 15:00:00,0.5427
2022-03-09 15:15:00,0.4852
2022-03-09 15:30:00,0.4277
2022-03-09 15:45:00,0.3702
2022-03-09 16:00:00,0.3127
2022-03-09 16:15:00,0.2402
2022-03-09 16:30:00,0.1677
2022-03-09 16:45:00,0.0952
2022-03-09 17:00:00,0.0227
2022-03-09 17:15:00,-0.0423
2022-03-09 17:30:00,-0.1073
2022-03-09 17:45:00,-0.1723
2022-03-09 18:00:00,-0.2373
2022-03-09 18:15:00,-0.2823
2022-03-09 18:30:00,-0.3273
2022-03-09 18:45:00,-0.3723
2022-03-09 19:00:00,-0.4173
2022-03-09 19:15:00,-0.4323
2022-03-09 19:30:00,-0.4473
2022-03-09 19:45:00,-0.4623
2022-03-09 20:00:00,-0.4773
2022-03-09 20:15:00,-0.4398
2022-03-09 20:30:00,-0.4023
2022-03-09 20:45:00,-0.3648
2022-03-09 21:00:00,-0.3273
2022-03-09 21:15:00,-0.2548
2022-03-09 21:30:00,-0.1823
2022-03-09 21:45:00,-0.1098
2022-03-09 22:00:00,-0.0373
2022-03-09 22:15:00,0.0277
2022-03-09 22:30:00,0.0927
2022-03-09 22:45:00,0.1577
2022-03-09 23:00:00,0.2227
2022-03-09 23:15:00,0.2677
2022-03-09 23:30:00,0.3127
2022-03-09 23:45:00,0.3577
2022-03-10 00:00:00,0.4027
2022-03-10 00:15:00,0.4477
2022-03-10 00:30:00,0.4927
2022-03-10 00:45:00,0.5377
2022-03-10 01:00:00,0.5827
2022-03-10 01:15:00,0.6127
2022-03-10 01:30:00,0.6427
2022-03-10 01:45:00,0.6727
2022-03-10 02:00:00,0.7027
2022-03-10 02:15:00,0.7002
2022-03-10 02:30:00,0.6977
2022-03-10 02:45:00,0.6952
2022-03-10 03:00:00,0.6927
2022-03-10 03:15:00,0.6527
2022-03-10 03:30:00,0.6127
2022-03-10 03:45:00,0.5727
2022-03-10 04:00:00,0.5327
2022-03-10 04:15:00,0.4627
2022-03-10 04:30:00,0.3927
2022-03-10 04:45:00,0.3227
2022-03-10 05:00:00,0.2527
2022-03-10 05:15:00,0.1952
2022-03-10 05:30:00,0.1377
2022-03-10 05:45:00,0.0802
2022-03-10 06:00:00,0.0227
2022-03-10 06:15:00,-0.0148
2022-03-10 06:30:00,-0.0523
2022-03-10 06:45:00,-0.0898
2022-03-10 07:00:00,-0.1273
2022-03-10 07:15:00,-0.1473
2022-03-10 07:30:00,-0.1673
2022-03-10 07:45:00,-0.1873
2022-03-10 08:00:00,-0.2073
2022-03-10 08:15:00,-0.1923
2022-03-10 08:30:00,-0.1773
2022-03-10 08:45:00,-0.1623
2022-03-10 09:00:00,-0.1473
2022-03-10 09:15:00,-0.1023
2022-03-10 09:30:00,-0.0573
2022-03-10 09:45:00,-0.0123
2022-03-10 10:00:00,0.0327
2022-03-10 10:15:00,0.0727
2022-03-10 10:30:00,0.1127
2022-03-10 10:45:00,0.1527
2022-03-10 11:00:00,0.1927
2022-03-10 11:15:00,0.2227
2022-03-10 11:30:00,0.2527
2022-03-10 11:45:00,0.2827
2022-03-10 12:00:00,0.3127
2022-03-10 12:15:00,0.3427
2022-03-10 12:30:00,0.3727
2022-03-10 12:45:00,0.4027
2022-03-10 13:00:00,0.4327
2022-03-10 13:15:00,0.4452
