datetime_UTC,water_level
2022-05-12 21:30:00,-0.6397
2022-05-12 22:00:00,-0.703
2022-05-12 22:30:00,-0.7063
2022-05-12 23:00:00,-0.6363
2022-05-12 23:30:00,-0.5297
2022-05-13 00:00:00,-0.4563
2022-05-13 00:30:00,-0.3763
2022-05-13 01:00:00,-0.2797
2022-05-13 01:30:00,-0.1563
2022-05-13 02:00:00,-0.0297
2022-05-13 02:30:00,0.077
2022-05-13 03:00:00,0.177
2022-05-13 03:30:00,0.307
2022-05-13 04:00:00,0.4003
2022-05-13 04:30:00,0.4303
2022-05-13 05:00:00,0.4003
2022-05-13 05:30:00,0.327
2022-05-13 06:00:00,0.237
2022-05-13 06:30:00,0.167
2022-05-13 07:00:00,0.107
2022-05-13 07:30:00,0.0303
2022-05-13 08:00:00,-0.063
2022-05-13 08:30:00,-0.1663
2022-05-13 09:00:00,-0.2663
2022-05-13 09:30:00,-0.363
2022-05-13 10:00:00,-0.4263
2022-05-13 10:30:00,-0.4297
2022-05-13 11:00:00,-0.3663
2022-05-13 11:30:00,-0.2197
2022-05-13 12:00:00,-0.0763
2022-05-13 12:30:00,0.037
2022-05-13 13:00:00,0.1603
2022-05-13 13:30:00,0.2837
2022-05-13 14:00:00,0.4003
2022-05-13 14:30:00,0.4903
2022-05-13 15:00:00,0.5703
2022-05-13 15:30:00,0.6403
2022-05-13 16:00:00,0.7203
2022-05-13 16:30:00,0.757
2022-05-13 17:00:00,0.7203
2022-05-13 17:30:00,0.6337
2022-05-13 18:00:00,0.4903
2022-05-13 18:30:00,0.3503
2022-05-13 19:00:00,0.2203
2022-05-13 19:30:00,0.0937
2022-05-13 20:00:00,-0.043
2022-05-13 20:30:00,-0.1997
2022-05-13 21:00:00,-0.3697
2022-05-13 21:30:00,-0.5063
2022-05-13 22:00:00,-0.6363
2022-05-13 22:30:00,-0.7197
2022-05-13 23:00:00,-0.713
2022-05-13 23:30:00,-0.633
2022-05-14 00:00:00,-0.5447
2022-05-14 00:30:00,-0.4563
2022-05-14 01:00:00,-0.3797
2022-05-14 01:30:00,-0.283
2022-05-14 02:00:00,-0.1397
2022-05-14 02:30:00,0.0237
2022-05-14 03:00:00,0.1703
2022-05-14 03:30:00,0.307
2022-05-14 04:00:00,0.4137
2022-05-14 04:30:00,0.5237
2022-05-14 05:00:00,0.607
2022-05-14 05:30:00,0.617
2022-05-14 06:00:00,0.5703
2022-05-14 06:30:00,0.4637
2022-05-14 07:00:00,0.3537
2022-05-14 07:30:00,0.267
2022-05-14 08:00:00,0.1903
2022-05-14 08:30:00,0.097
2022-05-14 09:00:00,-0.0263
2022-05-14 09:30:00,-0.1797
2022-05-14 10:00:00,-0.3363
2022-05-14 10:30:00,-0.4663
2022-05-14 11:00:00,-0.5497
2022-05-14 11:30:00,-0.5463
2022-05-14 12:00:00,-0.4463
2022-05-14 12:30:00,-0.303
2022-05-14 13:00:00,-0.173
2022-05-14 13:30:00,-0.063
2022-05-14 14:00:00,0.0637
2022-05-14 14:30:00,0.2103
2022-05-14 15:00:00,0.3537
2022-05-14 15:30:00,0.4703
2022-05-14 16:00:00,0.567
2022-05-14 16:30:00,0.647
2022-05-14 17:00:00,0.7137
2022-05-14 17:30:00,0.737
2022-05-14 18:00:00,0.7037
2022-05-14 18:30:00,0.5937
2022-05-14 19:00:00,0.447
2022-05-14 19:30:00,0.3003
2022-05-14 20:00:00,0.1703
2022-05-14 20:30:00,0.0403
2022-05-14 21:00:00,-0.093
2022-05-14 21:30:00,-0.263
2022-05-14 22:00:00,-0.4497
2022-05-14 22:30:00,-0.6363
2022-05-14 23:00:00,-0.7863
2022-05-14 23:30:00,-0.8863
2022-05-15 00:00:00,-0.893
2022-05-15 00:30:00,-0.7797
2022-05-15 01:00:00,-0.6497
2022-05-15 01:30:00,-0.563
2022-05-15 02:00:00,-0.503
2022-05-15 02:30:00,-0.3997
2022-05-15 03:00:00,-0.233
2022-05-15 03:30:00,-0.043
2022-05-15 04:00:00,0.107
2022-05-15 04:30:00,0.2303
2022-05-15 05:00:00,0.3403
2022-05-15 05:30:00,0.4503
2022-05-15 06:00:00,0.5003
2022-05-15 06:30:00,0.4703
2022-05-15 07:00:00,0.367
2022-05-15 07:30:00,0.2403
2022-05-15 08:00:00,0.1303
2022-05-15 08:30:00,0.0303
2022-05-15 09:00:00,-0.0397
2022-05-15 09:30:00,-0.1697
2022-05-15 10:00:00,-0.3397
2022-05-15 10:30:00,-0.5197
2022-05-15 11:00:00,-0.6897
2022-05-15 11:30:00,-0.8163
2022-05-15 12:00:00,-0.8663
2022-05-15 12:30:00,-0.7997
2022-05-15 13:00:00,-0.6297
2022-05-15 13:30:00,-0.4563
2022-05-15 14:00:00,-0.3197
2022-05-15 14:30:00,-0.1963
2022-05-15 15:00:00,-0.0097
2022-05-15 15:30:00,0.1737
2022-05-15 16:00:00,0.3337
2022-05-15 16:30:00,0.4503
2022-05-15 17:00:00,0.557
2022-05-15 17:30:00,0.6737
2022-05-15 18:00:00,0.737
2022-05-15 18:30:00,0.727
2022-05-15 19:00:00,0.637
2022-05-15 19:30:00,0.4937
2022-05-15 20:00:00,0.3403
2022-05-15 20:30:00,0.217
2022-05-15 21:00:00,0.097
2022-05-15 21:30:00,-0.0463
2022-05-15 22:00:00,-0.2263
2022-05-15 22:30:00,-0.453
2022-05-15 23:00:00,-0.6563
2022-05-15 23:30:00,-0.8163
2022-05-16 00:00:00,-0.9263
2022-05-16 00:30:00,-0.9397
2022-05-16 01:00:00,-0.8697
2022-05-16 01:30:00,-0.7263
2022-05-16 02:00:00,-0.613
2022-05-16 02:30:00,-0.5363
2022-05-16 03:00:00,-0.4497
2022-05-16 03:30:00,-0.2897
2022-05-16 04:00:00,-0.0763
2022-05-16 04:30:00,0.0903
2022-05-16 05:00:00,0.2103
2022-05-16 05:30:00,0.3437
2022-05-16 06:00:00,0.487
2022-05-16 06:30:00,0.5737
2022-05-16 07:00:00,0.5837
2022-05-16 07:30:00,0.497
2022-05-16 08:00:00,0.357
2022-05-16 08:30:00,0.227
2022-05-16 09:00:00,0.1137
2022-05-16 09:30:00,0.0337
2022-05-16 10:00:00,-0.103
2022-05-16 10:30:00,-0.2663
2022-05-16 11:00:00,-0.463
2022-05-16 11:30:00,-0.6697
2022-05-16 12:00:00,-0.813
2022-05-16 12:30:00,-0.8897
2022-05-16 13:00:00,-0.8697
2022-05-16 13:30:00,-0.7263
2022-05-16 14:00:00,-0.5397
2022-05-16 14:30:00,-0.413
2022-05-16 15:00:00,-0.3297
2022-05-16 15:30:00,-0.1863
2022-05-16 16:00:00,0.0003
2022-05-16 16:30:00,0.1937
2022-05-16 17:00:00,0.347
2022-05-16 17:30:00,0.457
2022-05-16 18:00:00,0.5903
2022-05-16 18:30:00,0.7103
2022-05-16 19:00:00,0.7637
2022-05-16 19:30:00,0.717
2022-05-16 20:00:00,0.597
2022-05-16 20:30:00,0.4303
2022-05-16 21:00:00,0.277
2022-05-16 21:30:00,0.157
2022-05-16 22:00:00,0.0203
2022-05-16 22:30:00,-0.1497
2022-05-16 23:00:00,-0.343
2022-05-16 23:30:00,-0.5597
2022-05-17 00:00:00,-0.7663
2022-05-17 00:30:00,-0.9297
2022-05-17 01:00:00,-1.013
2022-05-17 01:30:00,-0.9697
2022-05-17 02:00:00,-0.813
2022-05-17 02:30:00,-0.6697
2022-05-17 03:00:00,-0.5863
2022-05-17 03:30:00,-0.5063
2022-05-17 04:00:00,-0.3563
2022-05-17 04:30:00,-0.143
2022-05-17 05:00:00,0.057
2022-05-17 05:30:00,0.2103
2022-05-17 06:00:00,0.3437
2022-05-17 06:30:00,0.5103
2022-05-17 07:00:00,0.6337
2022-05-17 07:30:00,0.6637
2022-05-17 08:00:00,0.6037
2022-05-17 08:30:00,0.4603
2022-05-17 09:00:00,0.307
2022-05-17 09:30:00,0.1937
2022-05-17 10:00:00,0.1103
2022-05-17 10:30:00,0.007
2022-05-17 11:00:00,-0.1463
2022-05-17 11:30:00,-0.3397
2022-05-17 12:00:00,-0.533
2022-05-17 12:30:00,-0.723
2022-05-17 13:00:00,-0.8597
2022-05-17 13:30:00,-0.8963
2022-05-17 14:00:00,-0.813
2022-05-17 14:30:00,-0.6163
2022-05-17 15:00:00,-0.463
2022-05-17 15:30:00,-0.3663
2022-05-17 16:00:00,-0.2363
2022-05-17 16:30:00,-0.0397
2022-05-17 17:00:00,0.1703
2022-05-17 17:30:00,0.3537
2022-05-17 18:00:00,0.4803
2022-05-17 18:30:00,0.6037
2022-05-17 19:00:00,0.7403
2022-05-17 19:30:00,0.8037
2022-05-17 20:00:00,0.807
2022-05-17 20:30:00,0.7003
2022-05-17 21:00:00,0.5403
2022-05-17 21:30:00,0.3903
2022-05-17 22:00:00,0.2637
2022-05-17 22:30:00,0.1537
2022-05-17 23:00:00,0.0137
2022-05-17 23:30:00,-0.1797
2022-05-18 00:00:00,-0.393
2022-05-18 00:30:00,-0.6097
2022-05-18 01:00:00,-0.7897
2022-05-18 01:30:00,-0.893
2022-05-18 02:00:00,-0.9197
2022-05-18 02:30:00,-0.7697
2022-05-18 03:00:00,-0.5997
2022-05-18 03:30:00,-0.4963
2022-05-18 04:00:00,-0.433
2022-05-18 04:30:00,-0.313
2022-05-18 05:00:00,-0.133
2022-05-18 05:30:00,0.0737
2022-05-18 06:00:00,0.237
2022-05-18 06:30:00,0.357
2022-05-18 07:00:00,0.4937
2022-05-18 07:30:00,0.6337
2022-05-18 08:00:00,0.7137
2022-05-18 08:30:00,0.6937
2022-05-18 09:00:00,0.587
2022-05-18 09:30:00,0.4137
2022-05-18 10:00:00,0.2703
2022-05-18 10:30:00,0.1537
2022-05-18 11:00:00,0.0537
2022-05-18 11:30:00,-0.0897
2022-05-18 12:00:00,-0.2963
2022-05-18 12:30:00,-0.5063
2022-05-18 13:00:00,-0.6863
2022-05-18 13:30:00,-0.843
2022-05-18 14:00:00,-0.9263
2022-05-18 14:30:00,-0.9097
2022-05-18 15:00:00,-0.763
2022-05-18 15:30:00,-0.5863
2022-05-18 16:00:00,-0.4863
2022-05-18 16:30:00,-0.3963
2022-05-18 17:00:00,-0.2463
2022-05-18 17:30:00,-0.0363
2022-05-18 18:00:00,0.157
2022-05-18 18:30:00,0.3737
2022-05-18 19:00:00,0.5103
2022-05-18 19:30:00,0.647
2022-05-18 20:00:00,0.757
2022-05-18 20:30:00,0.767
2022-05-18 21:00:00,0.687
2022-05-18 21:30:00,0.5403
2022-05-18 22:00:00,0.407
2022-05-18 22:30:00,0.307
2022-05-18 23:00:00,0.2137
2022-05-18 23:30:00,0.1037
2022-05-19 00:00:00,-0.0247
2022-05-19 00:30:00,-0.1763
2022-05-19 01:00:00,-0.403
2022-05-19 01:30:00,-0.6097
2022-05-19 02:00:00,-0.763
2022-05-19 02:30:00,-0.8097
2022-05-19 03:00:00,-0.693
2022-05-19 03:30:00,-0.6197
2022-05-19 04:00:00,-0.443
2022-05-19 04:30:00,-0.3597
2022-05-19 05:00:00,-0.233
2022-05-19 05:30:00,-0.073
2022-05-19 06:00:00,0.167
2022-05-19 06:30:00,0.267
2022-05-19 07:00:00,0.3503
2022-05-19 07:30:00,0.487
2022-05-19 08:00:00,0.6437
2022-05-19 08:30:00,0.7303
2022-05-19 09:00:00,0.7803
2022-05-19 09:30:00,0.707
2022-05-19 10:00:00,0.537
2022-05-19 10:30:00,0.3703
2022-05-19 11:00:00,0.2337
2022-05-19 11:30:00,0.1503
2022-05-19 12:00:00,0.027
2022-05-19 12:30:00,-0.1163
2022-05-19 13:00:00,-0.293
2022-05-19 13:30:00,-0.5097
2022-05-19 14:00:00,-0.6963
2022-05-19 14:30:00,-0.8363
2022-05-19 15:00:00,-0.9063
2022-05-19 15:30:00,-0.783
2022-05-19 16:00:00,-0.6163
2022-05-19 16:30:00,-0.4397
2022-05-19 17:00:00,-0.353
2022-05-19 17:30:00,-0.2597
2022-05-19 18:00:00,-0.093
2022-05-19 18:30:00,0.107
2022-05-19 19:00:00,0.3103
2022-05-19 19:30:00,0.437
2022-05-19 20:00:00,0.5637
2022-05-19 20:30:00,0.7137
2022-05-19 21:00:00,0.787
2022-05-19 21:30:00,0.797
2022-05-19 22:00:00,0.7337
2022-05-19 22:30:00,0.6037
2022-05-19 23:00:00,0.4803
2022-05-19 23:30:00,0.3937
2022-05-20 00:00:00,0.317
2022-05-20 00:30:00,0.217
2022-05-20 01:00:00,0.0937
2022-05-20 01:30:00,-0.0697
2022-05-20 02:00:00,-0.243
2022-05-20 02:30:00,-0.403
2022-05-20 03:00:00,-0.513
2022-05-20 03:30:00,-0.543
2022-05-20 04:00:00,-0.4363
2022-05-20 04:30:00,-0.2497
2022-05-20 05:00:00,-0.0997
2022-05-20 05:30:00,-0.0097
2022-05-20 06:00:00,0.1037
2022-05-20 06:30:00,0.227
2022-05-20 07:00:00,0.387
2022-05-20 07:30:00,0.5303
2022-05-20 08:00:00,0.637
2022-05-20 08:30:00,0.7337
2022-05-20 09:00:00,0.8203
2022-05-20 09:30:00,0.8803
2022-05-20 10:00:00,0.8437
2022-05-20 10:30:00,0.727
2022-05-20 11:00:00,0.5637
2022-05-20 11:30:00,0.417
2022-05-20 12:00:00,0.297
2022-05-20 12:30:00,0.177
2022-05-20 13:00:00,0.037
2022-05-20 13:30:00,-0.133
2022-05-20 14:00:00,-0.2997
2022-05-20 14:30:00,-0.483
2022-05-20 15:00:00,-0.653
2022-05-20 15:30:00,-0.743
2022-05-20 16:00:00,-0.7497
2022-05-20 16:30:00,-0.6663
2022-05-20 17:00:00,-0.513
2022-05-20 17:30:00,-0.403
2022-05-20 18:00:00,-0.3597
2022-05-20 18:30:00,-0.2363
2022-05-20 19:00:00,-0.0863
2022-05-20 19:30:00,0.0803
2022-05-20 20:00:00,0.2303
2022-05-20 20:30:00,0.3403
2022-05-20 21:00:00,0.4537
2022-05-20 21:30:00,0.5803
2022-05-20 22:00:00,0.677
2022-05-20 22:30:00,0.697
2022-05-20 23:00:00,0.6403
2022-05-20 23:30:00,0.517
2022-05-21 00:00:00,0.3937
2022-05-21 00:30:00,0.3203
2022-05-21 01:00:00,0.2437
2022-05-21 01:30:00,0.147
2022-05-21 02:00:00,0.0003
2022-05-21 02:30:00,-0.143
2022-05-21 03:00:00,-0.2863
2022-05-21 03:30:00,-0.3997
2022-05-21 04:00:00,-0.4663
2022-05-21 04:30:00,-0.433
2022-05-21 05:00:00,-0.293
2022-05-21 05:30:00,-0.1263
2022-05-21 06:00:00,0.0137
2022-05-21 06:30:00,0.1337
2022-05-21 07:00:00,0.267
2022-05-21 07:30:00,0.4137
2022-05-21 08:00:00,0.5303
2022-05-21 08:30:00,0.627
2022-05-21 09:00:00,0.7103
2022-05-21 09:30:00,0.8037
2022-05-21 10:00:00,0.8903
2022-05-21 10:30:00,0.9237
2022-05-21 11:00:00,0.8703
2022-05-21 11:30:00,0.747
2022-05-21 12:00:00,0.5937
2022-05-21 12:30:00,0.4703
2022-05-21 13:00:00,0.3503
2022-05-21 13:30:00,0.2337
2022-05-21 14:00:00,0.107
2022-05-21 14:30:00,-0.063
2022-05-21 15:00:00,-0.2397
2022-05-21 15:30:00,-0.393
2022-05-21 16:00:00,-0.5163
2022-05-21 16:30:00,-0.593
2022-05-21 17:00:00,-0.613
2022-05-21 17:30:00,-0.5397
2022-05-21 18:00:00,-0.443
2022-05-21 18:30:00,-0.3597
2022-05-21 19:00:00,-0.3163
2022-05-21 19:30:00,-0.2363
2022-05-21 20:00:00,-0.123
2022-05-21 20:30:00,0.0037
2022-05-21 21:00:00,0.1003
2022-05-21 21:30:00,0.177
2022-05-21 22:00:00,0.287
2022-05-21 22:30:00,0.387
2022-05-21 23:00:00,0.457
2022-05-21 23:30:00,0.4537
2022-05-22 00:00:00,0.3803
2022-05-22 00:30:00,0.2703
2022-05-22 01:00:00,0.1737
2022-05-22 01:30:00,0.1137
2022-05-22 02:00:00,0.0637
2022-05-22 02:30:00,0.0037
2022-05-22 03:00:00,-0.093
2022-05-22 03:30:00,-0.2063
2022-05-22 04:00:00,-0.3297
2022-05-22 04:30:00,-0.423
2022-05-22 05:00:00,-0.473
2022-05-22 05:30:00,-0.443
2022-05-22 06:00:00,-0.3163
2022-05-22 06:30:00,-0.1563
2022-05-22 07:00:00,-0.0163
2022-05-22 07:30:00,0.1103
2022-05-22 08:00:00,0.2437
2022-05-22 08:30:00,0.367
2022-05-22 09:00:00,0.4537
2022-05-22 09:30:00,0.5203
2022-05-22 10:00:00,0.587
2022-05-22 10:30:00,0.6503
2022-05-22 11:00:00,0.7037
2022-05-22 11:30:00,0.727
2022-05-22 12:00:00,0.677
2022-05-22 12:30:00,0.6003
2022-05-22 13:00:00,0.4937
2022-05-22 13:30:00,0.3637
2022-05-22 14:00:00,0.2437
2022-05-22 14:30:00,0.127
2022-05-22 15:00:00,-0.0197
2022-05-22 15:30:00,-0.183
2022-05-22 16:00:00,-0.3363
2022-05-22 16:30:00,-0.4663
2022-05-22 17:00:00,-0.5863
2022-05-22 17:30:00,-0.663
2022-05-22 18:00:00,-0.6697
2022-05-22 18:30:00,-0.6063
2022-05-22 19:00:00,-0.503
2022-05-22 19:30:00,-0.443
2022-05-22 20:00:00,-0.4063
2022-05-22 20:30:00,-0.3397
2022-05-22 21:00:00,-0.2463
2022-05-22 21:30:00,-0.153
2022-05-22 22:00:00,-0.0863
2022-05-22 22:30:00,-0.0197
2022-05-22 23:00:00,0.0703
2022-05-22 23:30:00,0.1803
2022-05-23 00:00:00,0.2503
2022-05-23 00:30:00,0.2737
2022-05-23 01:00:00,0.2437
2022-05-23 01:30:00,0.167
2022-05-23 02:00:00,0.0837
2022-05-23 02:30:00,0.0337
2022-05-23 03:00:00,-0.0063
2022-05-23 03:30:00,-0.053
2022-05-23 04:00:00,-0.1063
2022-05-23 04:30:00,-0.173
2022-05-23 05:00:00,-0.2563
2022-05-23 05:30:00,-0.3163
2022-05-23 06:00:00,-0.353
2022-05-23 06:30:00,-0.3297
2022-05-23 07:00:00,-0.243
2022-05-23 07:30:00,-0.0897
2022-05-23 08:00:00,0.0503
2022-05-23 08:30:00,0.1637
2022-05-23 09:00:00,0.2837
2022-05-23 09:30:00,0.4003
2022-05-23 10:00:00,0.477
2022-05-23 10:30:00,0.5403
2022-05-23 11:00:00,0.6103
2022-05-23 11:30:00,0.677
2022-05-23 12:00:00,0.7337
2022-05-23 12:30:00,0.757
2022-05-23 13:00:00,0.727
2022-05-23 13:30:00,0.6403
2022-05-23 14:00:00,0.5303
2022-05-23 14:30:00,0.4103
2022-05-23 15:00:00,0.3103
2022-05-23 15:30:00,0.2203
2022-05-23 16:00:00,0.107
2022-05-23 16:30:00,-0.0263
2022-05-23 17:00:00,-0.1563
2022-05-23 17:30:00,-0.2663
2022-05-23 18:00:00,-0.3497
2022-05-23 18:30:00,-0.423
2022-05-23 19:00:00,-0.4563
2022-05-23 19:30:00,-0.4463
2022-05-23 20:00:00,-0.3797
2022-05-23 20:30:00,-0.3197
2022-05-23 21:00:00,-0.2797
2022-05-23 21:30:00,-0.223
2022-05-23 22:00:00,-0.1697
2022-05-23 22:30:00,-0.0897
2022-05-23 23:00:00,-0.0097
2022-05-23 23:30:00,0.0537
2022-05-24 00:00:00,0.1237
2022-05-24 00:30:00,0.2203
2022-05-24 01:00:00,0.3137
2022-05-24 01:30:00,0.367
2022-05-24 02:00:00,0.377
2022-05-24 02:30:00,0.3303
2022-05-24 03:00:00,0.2703
2022-05-24 03:30:00,0.2103
2022-05-24 04:00:00,0.177
2022-05-24 04:30:00,0.1403
2022-05-24 05:00:00,0.097
2022-05-24 05:30:00,0.0403
2022-05-24 06:00:00,-0.023
2022-05-24 06:30:00,-0.0963
2022-05-24 07:00:00,-0.1497
2022-05-24 07:30:00,-0.1497
2022-05-24 08:00:00,-0.093
2022-05-24 08:30:00,0.007
2022-05-24 09:00:00,0.1303
2022-05-24 09:30:00,0.247
2022-05-24 10:00:00,0.367
2022-05-24 10:30:00,0.4803
2022-05-24 11:00:00,0.5503
2022-05-24 11:30:00,0.607
2022-05-24 12:00:00,0.6737
2022-05-24 12:30:00,0.7403
2022-05-24 13:00:00,0.8103
2022-05-24 13:30:00,0.8537
2022-05-24 14:00:00,0.8637
2022-05-24 14:30:00,0.807
2022-05-24 15:00:00,0.7137
2022-05-24 15:30:00,0.6037
2022-05-24 16:00:00,0.4837
2022-05-24 16:30:00,0.3637
2022-05-24 17:00:00,0.2503
2022-05-24 17:30:00,0.117
2022-05-24 18:00:00,-0.013
2022-05-24 18:30:00,-0.1497
2022-05-24 19:00:00,-0.2563
2022-05-24 19:30:00,-0.353
2022-05-24 20:00:00,-0.4363
2022-05-24 20:30:00,-0.453
2022-05-24 21:00:00,-0.4097
2022-05-24 21:30:00,-0.3463
2022-05-24 22:00:00,-0.3197
2022-05-24 22:30:00,-0.283
2022-05-24 23:00:00,-0.2263
2022-05-24 23:30:00,-0.143
2022-05-25 00:00:00,-0.0947
2022-05-25 00:30:00,-0.043
2022-05-25 01:00:00,0.0137
2022-05-25 01:30:00,0.1037
2022-05-25 02:00:00,0.1937
2022-05-25 02:30:00,0.2737
2022-05-25 03:00:00,0.297
2022-05-25 03:30:00,0.267
2022-05-25 04:00:00,0.2037
2022-05-25 04:30:00,0.127
2022-05-25 05:00:00,0.057
2022-05-25 05:30:00,0.007
2022-05-25 06:00:00,-0.043
2022-05-25 06:30:00,-0.1063
2022-05-25 07:00:00,-0.1997
2022-05-25 07:30:00,-0.2897
2022-05-25 08:00:00,-0.373
2022-05-25 08:30:00,-0.4063
2022-05-25 09:00:00,-0.3897
2022-05-25 09:30:00,-0.3197
2022-05-25 10:00:00,-0.2063
2022-05-25 10:30:00,-0.0763
2022-05-25 11:00:00,0.0437
2022-05-25 11:30:00,0.157
2022-05-25 12:00:00,0.2703
2022-05-25 12:30:00,0.3503
2022-05-25 13:00:00,0.4137
2022-05-25 13:30:00,0.4803
2022-05-25 14:00:00,0.537
2022-05-25 14:30:00,0.607
2022-05-25 15:00:00,0.6537
2022-05-25 15:30:00,0.6403
2022-05-25 16:00:00,0.5737
2022-05-25 16:30:00,0.4603
2022-05-25 17:00:00,0.3303
2022-05-25 17:30:00,0.2137
2022-05-25 18:00:00,0.097
2022-05-25 18:30:00,-0.0363
2022-05-25 19:00:00,-0.1797
2022-05-25 19:30:00,-0.3197
2022-05-25 20:00:00,-0.453
2022-05-25 20:30:00,-0.5563
2022-05-25 21:00:00,-0.6097
2022-05-25 21:30:00,-0.6097
2022-05-25 22:00:00,-0.5463
2022-05-25 22:30:00,-0.4597
2022-05-25 23:00:00,-0.3863
2022-05-25 23:30:00,-0.313
2022-05-26 00:00:00,-0.2397
2022-05-26 00:30:00,-0.143
2022-05-26 01:00:00,-0.0497
2022-05-26 01:30:00,0.0503
2022-05-26 02:00:00,0.1503
2022-05-26 02:30:00,0.2837
2022-05-26 03:00:00,0.407
2022-05-26 03:30:00,0.507
2022-05-26 04:00:00,0.5503
2022-05-26 04:30:00,0.5237
2022-05-26 05:00:00,0.4403
2022-05-26 05:30:00,0.367
2022-05-26 06:00:00,0.3003
2022-05-26 06:30:00,0.247
2022-05-26 07:00:00,0.1837
2022-05-26 07:30:00,0.0937
2022-05-26 08:00:00,-0.0197
2022-05-26 08:30:00,-0.123
2022-05-26 09:00:00,-0.213
2022-05-26 09:30:00,-0.273
2022-05-26 10:00:00,-0.273
2022-05-26 10:30:00,-0.1997
2022-05-26 11:00:00,-0.0763
2022-05-26 11:30:00,0.0403
2022-05-26 12:00:00,0.1503
2022-05-26 12:30:00,0.2537
2022-05-26 13:00:00,0.3737
2022-05-26 13:30:00,0.4703
2022-05-26 14:00:00,0.5403
2022-05-26 14:30:00,0.6137
2022-05-26 15:00:00,0.687
2022-05-26 15:30:00,0.7503
2022-05-26 16:00:00,0.7837
2022-05-26 16:30:00,0.757
2022-05-26 17:00:00,0.6637
2022-05-26 17:30:00,0.5237
2022-05-26 18:00:00,0.377
2022-05-26 18:30:00,0.2603
2022-05-26 19:00:00,0.127
2022-05-26 19:30:00,-0.0063
2022-05-26 20:00:00,-0.143
2022-05-26 20:30:00,-0.2797
2022-05-26 21:00:00,-0.413
2022-05-26 21:30:00,-0.5363
2022-05-26 22:00:00,-0.6163
2022-05-26 22:30:00,-0.6097
2022-05-26 23:00:00,-0.5297
2022-05-26 23:30:00,-0.4263
2022-05-27 00:00:00,-0.3397
2022-05-27 00:30:00,-0.273
2022-05-27 01:00:00,-0.183
2022-05-27 01:30:00,-0.0763
2022-05-27 02:00:00,0.0403
2022-05-27 02:30:00,0.1537
2022-05-27 03:00:00,0.247
2022-05-27 03:30:00,0.3437
2022-05-27 04:00:00,0.4537
2022-05-27 04:30:00,0.5537
2022-05-27 05:00:00,0.577
2022-05-27 05:30:00,0.5137
2022-05-27 06:00:00,0.4303
2022-05-27 06:30:00,0.3337
2022-05-27 07:00:00,0.2737
2022-05-27 07:30:00,0.2203
2022-05-27 08:00:00,0.1437
2022-05-27 08:30:00,0.0503
2022-05-27 09:00:00,-0.063
2022-05-27 09:30:00,-0.1797
2022-05-27 10:00:00,-0.263
2022-05-27 10:30:00,-0.2997
2022-05-27 11:00:00,-0.2763
2022-05-27 11:30:00,-0.1697
2022-05-27 12:00:00,-0.0197
2022-05-27 12:30:00,0.1137
2022-05-27 13:00:00,0.2303
2022-05-27 13:30:00,0.3737
2022-05-27 14:00:00,0.5337
2022-05-27 14:30:00,0.6603
2022-05-27 15:00:00,0.757
2022-05-27 15:30:00,0.827
2022-05-27 16:00:00,0.907
2022-05-27 16:30:00,0.9703
2022-05-27 17:00:00,0.9803
2022-05-27 17:30:00,0.9237
2022-05-27 18:00:00,0.807
2022-05-27 18:30:00,0.6703
2022-05-27 19:00:00,0.527
2022-05-27 19:30:00,0.417
2022-05-27 20:00:00,0.297
2022-05-27 20:30:00,0.167
2022-05-27 21:00:00,0.017
2022-05-27 21:30:00,-0.133
2022-05-27 22:00:00,-0.2697
2022-05-27 22:30:00,-0.3863
2022-05-27 23:00:00,-0.4497
2022-05-27 23:30:00,-0.443
2022-05-28 00:00:00,-0.343
2022-05-28 00:30:00,-0.2163
2022-05-28 01:00:00,-0.1297
2022-05-28 01:30:00,-0.0563
2022-05-28 02:00:00,0.0303
2022-05-28 02:30:00,0.1637
2022-05-28 03:00:00,0.2903
2022-05-28 03:30:00,0.387
2022-05-28 04:00:00,0.477
2022-05-28 04:30:00,0.5503
2022-05-28 05:00:00,0.637
2022-05-28 05:30:00,0.6703
2022-05-28 06:00:00,0.6337
2022-05-28 06:30:00,0.537
2022-05-28 07:00:00,0.417
2022-05-28 07:30:00,0.3137
2022-05-28 08:00:00,0.2337
2022-05-28 08:30:00,0.1603
2022-05-28 09:00:00,0.0537
2022-05-28 09:30:00,-0.0797
2022-05-28 10:00:00,-0.2263
2022-05-28 10:30:00,-0.343
2022-05-28 11:00:00,-0.4597
2022-05-28 11:30:00,-0.5097
2022-05-28 12:00:00,-0.4763
2022-05-28 12:30:00,-0.333
2022-05-28 13:00:00,-0.183
2022-05-28 13:30:00,-0.0663
2022-05-28 14:00:00,0.047
2022-05-28 14:30:00,0.2003
2022-05-28 15:00:00,0.377
2022-05-28 15:30:00,0.5203
2022-05-28 16:00:00,0.627
2022-05-28 16:30:00,0.7103
2022-05-28 17:00:00,0.7837
2022-05-28 17:30:00,0.8203
2022-05-28 18:00:00,0.8037
2022-05-28 18:30:00,0.737
2022-05-28 19:00:00,0.617
2022-05-28 19:30:00,0.4737
2022-05-28 20:00:00,0.357
2022-05-28 20:30:00,0.2437
2022-05-28 21:00:00,0.1403
2022-05-28 21:30:00,0.0003
2022-05-28 22:00:00,-0.153
2022-05-28 22:30:00,-0.303
